row,source_url,source_path,release_state,status,final_url,redirect_count,robots,canonical,in_sitemap,exact_path_passed,metadata_passed,passed,error
119,https://temporary123.com/equipment-rental/restroom-trailers/portable-restroom-trailers-in-oklahoma/,/equipment-rental/restroom-trailers/portable-restroom-trailers-in-oklahoma/,staged_noindex,200,https://temporary123.com/equipment-rental/restroom-trailers/portable-restroom-trailers-in-oklahoma/,0,"noindex,follow",,False,True,True,True,
120,https://temporary123.com/equipment-rental/restroom-trailers/portable-restroom-trailers-in-oregon/,/equipment-rental/restroom-trailers/portable-restroom-trailers-in-oregon/,staged_noindex,200,https://temporary123.com/equipment-rental/restroom-trailers/portable-restroom-trailers-in-oregon/,0,"noindex,follow",,False,True,True,True,
121,https://temporary123.com/equipment-rental/restroom-trailers/portable-restroom-trailers-in-washington/,/equipment-rental/restroom-trailers/portable-restroom-trailers-in-washington/,staged_noindex,200,https://temporary123.com/equipment-rental/restroom-trailers/portable-restroom-trailers-in-washington/,0,"noindex,follow",,False,True,True,True,
122,https://temporary123.com/equipment-rental/restroom-trailers/portable-restroom-trailers-in-west-virginia/,/equipment-rental/restroom-trailers/portable-restroom-trailers-in-west-virginia/,staged_noindex,200,https://temporary123.com/equipment-rental/restroom-trailers/portable-restroom-trailers-in-west-virginia/,0,"noindex,follow",,False,True,True,True,
123,https://temporary123.com/equipment-rental/restroom-trailers/portable-restroom-trailers-in-wyoming/,/equipment-rental/restroom-trailers/portable-restroom-trailers-in-wyoming/,staged_noindex,200,https://temporary123.com/equipment-rental/restroom-trailers/portable-restroom-trailers-in-wyoming/,0,"noindex,follow",,False,True,True,True,
124,https://temporary123.com/containerized-shower-trailers/,/containerized-shower-trailers/,staged_noindex,200,https://temporary123.com/containerized-shower-trailers/,0,"noindex,follow",,False,True,True,True,
125,https://temporary123.com/emergency-container-modular-remote-executive-hotel-suites/,/emergency-container-modular-remote-executive-hotel-suites/,staged_noindex,200,https://temporary123.com/emergency-container-modular-remote-executive-hotel-suites/,0,"noindex,follow",,False,True,True,True,
126,https://temporary123.com/emergency-migrant-containerized-living-spaces/,/emergency-migrant-containerized-living-spaces/,staged_noindex,200,https://temporary123.com/emergency-migrant-containerized-living-spaces/,0,"noindex,follow",,False,True,True,True,
127,https://temporary123.com/emergency-modular-shelters-contained-for-rental/,/emergency-modular-shelters-contained-for-rental/,staged_noindex,200,https://temporary123.com/emergency-modular-shelters-contained-for-rental/,0,"noindex,follow",,False,True,True,True,
128,https://temporary123.com/equipment-rental/restroom-trailers/portable-restroom-trailers-in-district-of-columbia/,/equipment-rental/restroom-trailers/portable-restroom-trailers-in-district-of-columbia/,staged_noindex,200,https://temporary123.com/equipment-rental/restroom-trailers/portable-restroom-trailers-in-district-of-columbia/,0,"noindex,follow",,False,True,True,True,
129,https://temporary123.com/government/correctional-facilities/,/government/correctional-facilities/,staged_noindex,200,https://temporary123.com/government/correctional-facilities/,0,"noindex,follow",,False,True,True,True,
130,https://temporary123.com/mobile-kitchen-trailer-rental/,/mobile-kitchen-trailer-rental/,staged_noindex,200,https://temporary123.com/mobile-kitchen-trailer-rental/,0,"noindex,follow",,False,True,True,True,
131,https://temporary123.com/portable-dishwashing-trailer-rental/,/portable-dishwashing-trailer-rental/,staged_noindex,200,https://temporary123.com/portable-dishwashing-trailer-rental/,0,"noindex,follow",,False,True,True,True,
132,https://temporary123.com/remote-containerized-military-berthing-solution-for-rent/,/remote-containerized-military-berthing-solution-for-rent/,staged_noindex,200,https://temporary123.com/remote-containerized-military-berthing-solution-for-rent/,0,"noindex,follow",,False,True,True,True,
133,https://temporary123.com/restroom-trailer-rental/,/restroom-trailer-rental/,staged_noindex,200,https://temporary123.com/restroom-trailer-rental/,0,"noindex,follow",,False,True,True,True,
134,https://temporary123.com/shower-trailer-rental/,/shower-trailer-rental/,staged_noindex,200,https://temporary123.com/shower-trailer-rental/,0,"noindex,follow",,False,True,True,True,
135,https://temporary123.com/sleeper-trailer-rental/,/sleeper-trailer-rental/,staged_noindex,200,https://temporary123.com/sleeper-trailer-rental/,0,"noindex,follow",,False,True,True,True,
136,https://www.temporary123.com/containerized-shower-trailers/,/containerized-shower-trailers/,staged_noindex,200,https://temporary123.com/containerized-shower-trailers/,1,"noindex,follow",,False,True,True,True,
137,https://www.temporary123.com/emergency-container-modular-remote-executive-hotel-suites/,/emergency-container-modular-remote-executive-hotel-suites/,staged_noindex,200,https://temporary123.com/emergency-container-modular-remote-executive-hotel-suites/,1,"noindex,follow",,False,True,True,True,
138,https://www.temporary123.com/emergency-migrant-containerized-living-spaces/,/emergency-migrant-containerized-living-spaces/,staged_noindex,200,https://temporary123.com/emergency-migrant-containerized-living-spaces/,1,"noindex,follow",,False,True,True,True,
139,https://www.temporary123.com/emergency-modular-shelters-contained-for-rental/,/emergency-modular-shelters-contained-for-rental/,staged_noindex,200,https://temporary123.com/emergency-modular-shelters-contained-for-rental/,1,"noindex,follow",,False,True,True,True,
140,https://www.temporary123.com/equipment-rental/shower-trailer/portable-shower-trailers-in-new-jersey-usa/,/equipment-rental/shower-trailer/portable-shower-trailers-in-new-jersey-usa/,index,200,https://temporary123.com/equipment-rental/shower-trailer/portable-shower-trailers-in-new-jersey-usa/,1,"index,follow",https://temporary123.com/equipment-rental/shower-trailer/portable-shower-trailers-in-new-jersey-usa/,True,True,True,True,
141,https://www.temporary123.com/government/correctional-facilities/,/government/correctional-facilities/,staged_noindex,200,https://temporary123.com/government/correctional-facilities/,1,"noindex,follow",,False,True,True,True,
142,https://www.temporary123.com/greensboro-north-carolina-usa-temporary-restroom-building-rental/,/greensboro-north-carolina-usa-temporary-restroom-building-rental/,staged_noindex,200,https://temporary123.com/greensboro-north-carolina-usa-temporary-restroom-building-rental/,1,"noindex,follow",,False,True,True,True,
143,https://www.temporary123.com/modular-temporary-camp-facilities/,/modular-temporary-camp-facilities/,staged_noindex,200,https://temporary123.com/modular-temporary-camp-facilities/,1,"noindex,follow",,False,True,True,True,
144,https://www.temporary123.com/modular-temporary-workforce-housing-facilities/,/modular-temporary-workforce-housing-facilities/,staged_noindex,200,https://temporary123.com/modular-temporary-workforce-housing-facilities/,1,"noindex,follow",,False,True,True,True,
145,https://www.temporary123.com/remote-basecamp-housing-service-company/,/remote-basecamp-housing-service-company/,staged_noindex,200,https://temporary123.com/remote-basecamp-housing-service-company/,1,"noindex,follow",,False,True,True,True,
146,https://www.temporary123.com/remote-containerized-military-berthing-solution/,/remote-containerized-military-berthing-solution/,staged_noindex,200,https://temporary123.com/remote-containerized-military-berthing-solution/,1,"noindex,follow",,False,True,True,True,
147,https://www.temporary123.com/remote-housing-facilities/,/remote-housing-facilities/,staged_noindex,200,https://temporary123.com/remote-housing-facilities/,1,"noindex,follow",,False,True,True,True,
148,https://www.temporary123.com/remote-temporary-workforce-housing-facilities-rental/,/remote-temporary-workforce-housing-facilities-rental/,staged_noindex,200,https://temporary123.com/remote-temporary-workforce-housing-facilities-rental/,1,"noindex,follow",,False,True,True,True,
149,https://www.temporary123.com/remote-workforce-housing-facilities/,/remote-workforce-housing-facilities/,staged_noindex,200,https://temporary123.com/remote-workforce-housing-facilities/,1,"noindex,follow",,False,True,True,True,
150,https://www.temporary123.com/remote-workforce-housing-in-alabama/,/remote-workforce-housing-in-alabama/,staged_noindex,200,https://temporary123.com/remote-workforce-housing-in-alabama/,1,"noindex,follow",,False,True,True,True,
151,https://www.temporary123.com/wp-content/uploads/2023/04/2-Food-Service-Design.png,/wp-content/uploads/2023/04/2-Food-Service-Design.png,redirect,200,https://temporary123.com/food-services-2/,2,,,,,,True,
152,https://temporary123.com/shop/,/shop/,staged_noindex,200,https://temporary123.com/shop/,0,"noindex,follow",,False,True,True,True,
153,https://www.temporary123.com/catering/,/catering/,staged_noindex,200,https://temporary123.com/catering/,1,"noindex,follow",,False,True,True,True,
